2021-11-20 12:20:13,527 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:20:22,219 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:20:23,839 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:20:23,839 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:20:54,430 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:20:54,438 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:20:54,438 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:20:55,288 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:20:55,291 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:20:55,292 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:20:55,989 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:20:55,994 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:20:55,995 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:21:00,853 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:21:00,872 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:21:00,872 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:21:06,524 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:21:07,941 INFO    MainThread:3132 [wandb_run.py:_config_callback():911] config_cb None None {}
2021-11-20 12:21:08,355 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:21:08,356 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:21:53,162 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:21:54,656 INFO    MainThread:3132 [wandb_run.py:_config_callback():911] config_cb None None {}
2021-11-20 12:21:55,031 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:21:55,031 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:23:31,572 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:23:31,588 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:23:31,588 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:23:40,166 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:23:40,247 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:23:40,247 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:24:10,436 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:24:10,455 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:24:10,456 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:24:15,488 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:24:17,186 INFO    MainThread:3132 [wandb_run.py:_config_callback():911] config_cb None None {}
2021-11-20 12:24:17,634 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:24:17,634 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:25:52,416 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:25:52,420 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:25:52,421 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:25:54,649 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:25:54,661 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:25:54,661 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:25:56,473 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:25:56,487 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
